entry_sk	member_sk	company_or_school	pos_or_edu_rank	title_or_degree	seniority_or_degree_rank	function_or_field	begin_month	end_month	is_job	is_edu
65190233	15681766	9439	2	109	3	94	6/1/2007	1/1/2006	0	1
385627659	49003666	-9	4	5667	4	15	4/1/2010	6/1/2010	1	0
76129950	33873870	4682	3	56	2	58	6/1/2007	1/1/2000	0	1
156802758	78892806	-9	3	-9	-9	-9	6/1/2007	1/1/2003	0	1
107515398	20476650	9881	1	-9	-9	76	6/1/2010	1/1/2009	0	1
62407891	12131984	-9	3	-9	-9	-9	6/1/1999	1/1/1990	0	1
95639869	52705271	7923	3	183	3	42	6/1/2006	1/1/2006	0	1
111193211	247274	33	5	2031	6	18	11/1/2004	5/1/2006	1	0
1074642291	5158049	136687	2	909	4	16	12/1/2012	3/1/2013	1	0
325145045	173004744	7931	1	184	3	-9	6/1/2007	1/1/2006	0	1
299661589	86106872	-9	4	1	10	9	8/1/2001	4/1/2005	1	0
347756686	13938981	145411	2	10331	4	3	2/1/2011	9/29/2014	1	0
235260286	61432161	76045	2	2006	4	13	6/1/2008	5/1/2014	1	0
463879226	19087194	-9	2	-9	-9	-9	?	?	0	1
428424651	249689706	10437	1	-9	-9	-9	?	?	0	1
122332312	1207919	61370	5	921	6	12	11/1/2007	9/1/2009	1	0
228731772	46178248	-9	4	44	3	-9	1/1/2003	12/1/2005	1	0
748770587	10656211	134878	3	3105	2	-9	6/1/2012	8/1/2012	1	0
309771198	13998313	153104	5	9376	3	26	6/1/2011	6/1/2012	1	0
479176812	798722	-9	4	-9	-9	-9	?	?	0	1
545508248	348738499	-9	2	109	3	93	6/1/2010	1/1/2007	0	1
583771349	110276209	3526	1	109	3	40	6/1/2015	1/1/2014	0	1
166242694	5261925	-9	1	-9	-9	-9	6/1/2011	1/1/2002	0	1
863565621	98562102	2687322	3	3304	4	24	1/1/2012	5/1/2013	1	0
447679944	135355388	-9	2	72	0	-9	?	?	0	1
105754526	67732126	3375	4	-9	-9	102	6/1/2008	1/1/2007	0	1
91711124	3085745	9268	1	56	2	114	6/1/2001	1/1/1997	0	1
134142437	93934129	7973	1	22	2	147	6/1/2011	1/1/2007	0	1
738141778	42984572	145411	3	4639	4	25	7/1/2012	1/1/2013	1	0
139449368	16275111	14134	6	20	4	25	10/1/2004	7/1/2005	1	0
61981668	12088127	3662	2	40	2	61	6/1/2006	1/1/2002	0	1
98526442	51221847	7895	1	162	3	173	6/1/2008	1/1/2008	0	1
138003187	18924086	20091	4	74	3	24	1/1/2002	12/1/2004	1	0
684502853	75815508	2724543	3	103	10	9	2/1/2012	1/1/2014	1	0
402492515	1535966	2218599	2	9263	5	18	6/1/2011	7/1/2014	1	0
1148262400	65499434	145411	1	11390	4	25	1/1/2014	9/29/2014	1	0
123872989	1376662	158894	4	27	5	19	6/1/2004	8/1/2004	1	0
816151248	210406030	82650	6	613	3	24	3/1/2008	12/1/2008	1	0
969723741	124273070	145411	1	80	3	10	5/1/2013	9/29/2014	1	0
956755517	653339	307241	3	128	4	-9	4/1/2007	3/1/2011	1	0
402035440	47482664	41838	3	106	3	20	6/1/2011	4/1/2012	1	0
116552557	2202393	145411	1	534	4	13	6/1/2008	9/29/2014	1	0
147606238	22494491	42493	6	194	4	-9	3/1/2002	1/1/2006	1	0
125298609	11477965	74700	3	2935	3	18	1/1/2008	11/1/2009	1	0
374460505	60691676	1540529	6	71	3	13	1/1/2007	8/1/2007	1	0
368380634	67183869	-9	4	-9	-9	-9	6/1/1996	1/1/1994	0	1
53639477	3205330	10249	2	-9	-9	119	6/1/1999	1/1/1996	0	1
133078447	92491540	8796	1	111	3	84	6/1/2011	1/1/2009	0	1
179797623	9635021	-9	2	-9	-9	103	6/1/1999	1/1/1999	0	1
136655405	97470122	-9	2	90	0	82	6/1/2008	1/1/2001	0	1
165654026	109321437	-9	2	-9	-9	-9	6/1/2003	1/1/1997	0	1
356673957	39964168	10319	1	-9	-9	119	6/1/2012	1/1/2012	0	1
1160654000	173585877	1328491	3	106	3	20	1/1/2013	5/1/2014	1	0
84426820	43122049	3351	1	81	0	157	6/1/2008	1/1/2007	0	1
796502864	1221463	145411	1	39	4	8	10/1/2012	9/29/2014	1	0
144853622	108642391	7920	2	22	2	152	?	?	0	1
71654116	23259475	7895	1	32	2	21	6/1/2008	?	0	1
78723154	38103558	255	1	32	2	1	6/1/2006	1/1/2006	0	1
127320371	11742799	83367	6	3330	4	25	4/1/2004	3/1/2008	1	0
317934716	43390042	145411	2	1254	5	25	11/1/2010	12/1/2012	1	0
1249549409	115028874	145411	1	9	3	8	5/1/2014	9/29/2014	1	0
111354533	1707687	78015	9	1560	4	13	9/1/1998	3/1/2000	1	0
323834689	171651431	-9	3	90	0	-9	6/1/2008	1/1/2004	0	1
312839726	51908921	27375	6	5085	3	15	6/1/2007	8/1/2007	1	0
239995225	10421655	34210	9	2989	3	22	10/1/2000	3/1/2002	1	0
53923736	420002	-9	3	90	0	169	6/1/1985	1/1/1985	0	1
401722518	64160471	11821	11	643	2	24	6/1/2009	9/1/2009	1	0
56320237	3854279	10249	2	56	2	42	7/1/1998	7/1/1995	0	1
199471939	11651253	8510	7	316	4	4	6/1/2009	8/1/2009	1	0
125027051	11442472	137877	8	14454	4	26	1/1/2003	12/1/2005	1	0
368009542	177685548	-9	1	-9	-9	29	6/1/2013	1/1/2012	0	1
488794090	7278456	9892	2	19	1	-9	6/1/2006	1/1/2004	0	1
141933233	103949123	3500	2	-9	-9	177	6/1/2003	1/1/1998	0	1
365387939	203322346	1324	2	40	2	42	6/1/2011	1/1/2007	0	1
73673476	28253813	8498	1	22	2	36	?	?	0	1
148516683	25076468	83367	4	1055	4	26	9/1/2007	8/1/2009	1	0
181653084	7491398	20716	3	14	5	25	3/1/2009	1/1/2011	1	0
996133160	265499927	71919	2	1051	3	26	4/1/2012	8/1/2013	1	0
487656298	14417102	156701	3	8913	7	12	12/1/2011	6/1/2013	1	0
143338982	106367823	-9	4	-9	-9	-9	6/1/1991	1/1/1991	0	1
186893024	34275991	-9	2	109	3	42	6/1/2005	1/1/2000	0	1
524768917	97422655	7261	2	56	2	125	6/1/2006	1/1/2003	0	1
346734318	6811097	-9	2	103	10	9	11/1/2010	9/29/2014	1	0
128950609	9474613	59680	7	310	3	8	8/1/2000	12/1/2000	1	0
734467084	122232667	100913	6	745	2	16	8/1/2011	12/1/2011	1	0
406063887	33230700	145687	3	767	5	12	6/1/2011	8/1/2012	1	0
138038309	17479400	1034135	5	15545	3	10	7/1/2004	8/1/2004	1	0
418900863	133116951	-9	5	15	3	7	7/1/2009	8/1/2009	1	0
111177125	237980	42752	3	3733	5	25	5/1/2008	8/1/2010	1	0
391742855	25755909	145411	1	349	4	24	6/1/2011	9/29/2014	1	0
108488666	29092	9108	7	148	3	16	5/1/1996	4/1/1998	1	0
336217587	24652040	62467	3	618	4	25	1/1/2011	10/1/2011	1	0
188838175	4205127	-9	8	3303	4	16	1/1/2003	12/1/2004	1	0
205556077	29336866	-9	6	1028	3	16	1/1/1999	12/1/2002	1	0
985398084	219578177	145411	2	3989	3	25	6/1/2013	9/29/2014	1	0
148907468	113795930	-9	4	-9	-9	-9	6/1/2009	1/1/2005	0	1
55280232	2228209	7895	1	22	2	38	6/1/1989	?	0	1
1309100847	152106975	-9	2	192	6	10	5/1/2013	3/1/2014	1	0
405985854	116923389	145411	3	5195	4	26	7/1/2011	12/1/2011	1	0
827820781	190716156	766576	7	4	4	20	9/1/2012	1/1/2013	1	0
54605412	2003356	9853	1	111	3	122	?	?	0	1
111209163	241738	32851	8	1182	4	18	3/1/2004	9/1/2005	1	0
506813272	161738859	-9	1	-9	-9	-9	6/1/2014	1/1/2014	0	1
120946068	1120645	146226	3	1247	5	-9	5/1/2005	4/1/2010	1	0
373855027	65426371	-9	3	17465	2	12	3/1/2011	7/1/2011	1	0
130122055	10840389	157510	10	11	4	25	9/1/2002	1/1/2003	1	0
72885361	28322006	8287	1	22	2	54	?	?	0	1
142290376	21828842	21929	7	4631	4	15	3/1/2003	5/1/2005	1	0
887700673	6553591	145411	1	5570	5	25	1/1/2013	9/29/2014	1	0
809604999	4288882	145411	1	1586	4	8	10/1/2012	9/29/2014	1	0
176265664	41368934	-9	5	14358	5	18	2/1/2007	12/1/2007	1	0
485599341	304477932	10067	3	-9	-9	38	6/1/2013	1/1/2012	0	1
415674259	127176628	-9	7	8326	2	14	9/1/2009	12/1/2009	1	0
270697840	47465256	409734	5	23996	3	7	9/1/2009	6/1/2012	1	0
59320315	11575738	7920	1	22	2	-9	6/1/1998	1/1/1998	0	1
195220443	7210173	158948	3	2479	3	25	12/1/2005	12/1/2011	1	0
328535410	84851480	-9	2	162	3	-9	6/1/2010	1/1/2006	0	1
134257880	16978088	156167	7	42	5	4	1/1/2005	12/1/2007	1	0
426138571	19730160	58511	7	740	3	25	8/1/2006	1/1/2007	1	0
356445066	59323877	34123	4	11	4	25	1/1/2005	12/1/2006	1	0
379476807	12663671	94655	3	309	3	6	7/1/2008	6/1/2010	1	0
112501832	4641723	28939	3	11	4	25	10/1/2004	1/1/2011	1	0
95517634	51264325	9268	2	22	2	38	6/1/2007	1/1/2003	0	1
809020926	53289230	83008	3	3060	3	16	11/1/2010	1/1/2012	1	0
1014429089	271890863	145771	4	3105	3	25	6/1/2008	8/1/2008	1	0
58941337	12866089	7086	1	111	3	-9	6/1/2008	1/1/2006	0	1
167847766	38835249	47510	3	31	3	25	1/1/2008	7/1/2011	1	0
897984100	2543450	145411	3	2822	4	3	2/1/2013	12/1/2013	1	0
1235879693	219711406	145411	1	9	3	8	2/1/2014	9/29/2014	1	0
177249665	633876	2228683	3	261	7	4	1/1/2006	7/1/2007	1	0
84623500	12333076	2532	3	56	2	42	6/1/2006	1/1/2003	0	1
313066562	100120595	8901	2	22	2	122	6/1/2007	1/1/2004	0	1
181450446	25048299	77949	3	7957	3	12	1/1/2000	12/1/2005	1	0
1345136279	177160795	145411	1	1765	4	25	8/1/2014	9/29/2014	1	0
245829078	12397330	184340	2	23	3	-9	9/1/2010	5/1/2013	1	0
220943353	55898321	135459	3	8101	4	10	8/1/2010	10/1/2011	1	0
1346544982	113749135	145411	2	12966	3	12	12/1/2013	8/1/2014	1	0
1028643877	161451730	617874	3	165	4	25	7/1/2013	11/1/2013	1	0
685602474	115406067	74813	4	1300	4	2	3/1/2012	3/1/2013	1	0
227743614	58502491	-9	5	63	6	15	7/1/2007	10/1/2009	1	0
52262731	14317169	7895	1	97	3	-9	6/1/2010	1/1/2007	0	1
509159883	77699844	-9	2	81	0	-9	6/1/2007	1/1/2004	0	1
129340095	87493495	-9	3	-9	-9	-9	6/1/2001	1/1/1996	0	1
135068371	19889017	8798	4	146	4	25	6/1/2005	3/1/2009	1	0
991514827	112877976	75786	2	434	4	4	5/1/2013	5/1/2014	1	0
1278024517	348665796	2286916	1	11090	5	18	?	9/29/2014	1	0
1198457066	140532126	145411	1	1586	4	8	3/1/2014	9/29/2014	1	0
60185416	11752404	3568	1	70	2	132	6/1/1989	1/1/1989	0	1
114284580	4830774	27463	12	7807	4	25	9/1/1995	12/1/1996	1	0
118951062	25132100	153834	6	39	4	8	10/1/2003	8/1/2008	1	0
115017306	3476383	35747	5	50	5	-9	8/1/2000	9/1/2001	1	0
1096109835	60220641	145411	1	696	4	26	10/1/2013	9/29/2014	1	0
390403480	123125854	3383	2	-9	-9	-9	6/1/1998	1/1/1995	0	1
463058054	43873113	-9	8	279	4	15	6/1/2006	12/1/2006	1	0
79916065	33116941	7901	1	56	2	26	6/1/2008	1/1/2004	0	1
816306458	137356837	154078	3	1309	3	13	10/1/2007	6/1/2008	1	0
85851110	44826948	2542	2	109	3	-9	6/1/2011	1/1/2010	0	1
153795707	27808929	50080	4	1161	2	10	6/1/2005	9/1/2006	1	0
172885892	111331980	-9	2	109	3	-9	6/1/2010	1/1/2009	0	1
206315231	11049224	33	15	277	2	15	1/1/1999	12/1/2001	1	0
194753850	12977221	-9	2	72	0	-9	6/1/2004	?	0	1
1189832066	47354364	-9	9	307	3	7	9/1/1998	6/1/2000	1	0
346489696	14802529	164196	2	9115	4	25	12/1/2010	5/1/2011	1	0
1147016182	60339180	145411	2	2286	4	25	1/1/2014	6/1/2014	1	0
524028439	188890481	-9	1	-9	-9	148	6/1/2017	1/1/2014	0	1
1330702460	26005589	144416	6	40	3	1	1/1/2004	12/1/2006	1	0
353293057	106540353	152563	4	6901	3	25	1/1/2011	7/1/2011	1	0
1109793253	13131423	145411	1	11944	4	13	11/1/2013	9/29/2014	1	0
784477832	162605824	19802	6	1799	4	24	6/1/2012	8/1/2012	1	0
98802621	10599093	7921	1	111	3	-9	6/1/2015	1/1/2012	0	1
376121963	210581740	8729	2	56	2	54	6/1/2010	1/1/2007	0	1
358006662	46036411	52715	7	1063	3	16	1/1/2008	11/1/2009	1	0
396729735	53214382	-9	5	-9	-9	-9	?	?	0	1
409958675	44467093	-9	1	162	3	42	6/1/1998	1/1/1997	0	1
314572740	132894704	5983	2	-9	-9	-9	6/1/2008	1/1/2008	0	1
393436431	62277321	39664	4	20	4	25	6/1/2011	2/1/2012	1	0
102916903	2200277	2322	1	109	3	26	6/1/2005	1/1/2004	0	1
790658280	30415953	27369	8	18982	4	26	1/1/2000	12/1/2004	1	0
52613051	4346874	7935	1	22	2	-9	6/1/2005	1/1/2001	0	1
1006223897	13223219	108783	7	776	4	-9	4/1/2009	12/1/2009	1	0
1223164293	102684265	42486	4	1903	3	18	3/1/2011	7/1/2011	1	0
376498021	70893226	152262	7	20	4	25	3/1/2007	3/1/2008	1	0
1169935056	135765192	145411	1	5759	3	25	1/1/2014	9/29/2014	1	0
76775314	33727482	245	2	81	0	-9	6/1/2005	1/1/2005	0	1
161038205	36477432	-9	7	15710	3	26	6/1/2004	6/1/2005	1	0
184350254	152938361	7920	2	56	2	26	6/1/2013	1/1/2009	0	1
95132768	43610144	-9	2	-9	-9	-9	6/1/2009	1/1/2008	0	1
128645671	7802435	-9	5	5635	3	-9	12/1/2005	1/1/2007	1	0
1285776716	322084553	145411	1	1161	2	10	6/1/2014	9/29/2014	1	0
1068309082	146776878	-9	6	1621	3	7	5/1/2009	8/1/2010	1	0
384621323	118762110	32851	2	3309	3	26	3/1/2006	5/1/2011	1	0
159750533	129054406	7952	1	25	2	-9	6/1/2013	1/1/2009	0	1
1278089747	169221492	1419809	5	10540	3	16	2/1/2008	8/1/2011	1	0
55911018	6631692	7075	2	-9	-9	162	6/1/2007	1/1/2007	0	1
58268210	8523579	9278	1	60	2	-9	6/1/2004	1/1/2000	0	1
647194908	114127157	156286	4	9282	5	25	5/1/2007	10/1/2010	1	0
54099814	6074593	4360	3	-9	-9	151	6/1/1997	1/1/1996	0	1
122143231	79082978	8157	1	22	2	36	6/1/2001	1/1/1997	0	1
127679307	11525532	33948	5	372	5	25	10/1/2006	8/1/2007	1	0
75671177	27667687	-9	2	-9	-9	29	6/1/2009	1/1/2008	0	1
61157125	7838853	7928	2	56	2	42	6/1/2003	1/1/1999	0	1
302098496	68544387	313852	5	20	4	25	1/1/2010	12/1/2012	1	0
315406395	92313869	218533	6	10191	4	25	11/1/2005	1/1/2007	1	0
434018579	21154907	7920	2	25	2	122	6/1/2009	1/1/2005	0	1
182472144	3596393	156321	4	4112	4	-9	9/1/2004	3/1/2009	1	0
1376871156	109145074	145411	1	1768	4	-9	9/1/2014	9/29/2014	1	0
123722778	30402909	-9	3	-9	-9	129	6/1/2007	1/1/2003	0	1
836505132	328381	145411	1	9	3	8	11/1/2012	9/29/2014	1	0
134907766	4140875	-9	3	-9	-9	-9	6/1/2002	1/1/2002	0	1
697725485	17962641	12290	3	22867	4	25	4/1/2012	10/1/2012	1	0
559713602	355587291	-9	1	-9	-9	-9	6/1/2009	1/1/2006	0	1
150620061	97711030	-9	2	-9	-9	-9	6/1/2004	1/1/1998	0	1
54181347	3346389	876	1	22	2	-9	6/1/1999	1/1/1995	0	1
1313233424	17534757	145411	1	211	5	25	7/1/2014	9/29/2014	1	0
875231265	66107696	17126	33	-9	-9	-9	12/1/2010	12/1/2010	1	0
198301081	34778485	145411	2	3850	3	8	7/1/2009	1/1/2010	1	0
883143067	475781	145411	1	23113	4	25	1/1/2013	9/29/2014	1	0
1318037634	136425718	145411	1	9	3	8	7/1/2014	9/29/2014	1	0
159266842	108281157	8456	3	22	2	122	?	?	0	1
158038296	73673109	-9	1	-9	-9	-9	?	1/1/2009	0	1
123262414	1366268	48991	6	29	4	-9	1/1/2004	12/1/2007	1	0
162793184	58084027	-9	2	-9	-9	-9	6/1/2000	1/1/1994	0	1
1317293453	20681262	145411	1	1100	4	22	7/1/2014	9/29/2014	1	0
1060373296	39382550	145411	1	1331	4	24	9/1/2013	9/29/2014	1	0
111287944	1693423	-9	12	39	4	8	1/1/1991	12/1/1995	1	0
580508109	112460371	-9	2	-9	-9	-9	?	?	0	1
190756165	10784290	-9	3	-9	-9	-9	?	?	0	1
947136519	3782079	1609	4	42	5	4	3/1/2001	4/1/2002	1	0
1221412448	94106773	145411	1	5911	4	25	3/1/2014	9/29/2014	1	0
1332381078	60075294	145411	1	2216	4	18	8/1/2014	9/29/2014	1	0
476632473	3045468	-9	3	-9	-9	-9	6/1/1998	1/1/1997	0	1
1130201452	22123397	145411	1	13721	3	10	12/1/2013	9/29/2014	1	0
685401903	2300085	47926	10	17893	3	12	1/1/1996	12/1/1997	1	0
80284446	31131588	10319	2	-9	-9	-9	6/1/2008	1/1/2008	0	1
76189332	33401843	8782	1	25	2	94	6/1/2004	1/1/1999	0	1
126960011	84611348	9278	1	22	2	36	6/1/2013	1/1/2009	0	1
740594533	6905294	158925	2	268	4	12	7/1/2012	11/1/2013	1	0
914189229	218472064	145318	5	2575	4	26	1/1/2009	12/1/2010	1	0
436955195	56087711	27771	6	504	4	18	6/1/2007	1/1/2008	1	0
429594019	11356530	55487	5	5199	4	13	2/1/2006	6/1/2007	1	0
569964432	53722238	-9	3	184	3	-9	6/1/2001	1/1/2000	0	1
465653543	137199985	31634	4	366	3	25	1/1/2006	5/1/2007	1	0
873666426	121218377	134878	2	118	4	25	9/1/2012	8/1/2013	1	0
424276703	218792601	-9	1	-9	-9	124	6/1/2013	1/1/2013	0	1
262029198	70451399	-9	8	2883	3	18	1/1/2001	1/1/2002	1	0
189585881	46120082	18152	6	988	3	18	11/1/2008	9/1/2009	1	0
82213903	38862987	8531	2	22	2	161	6/1/1996	1/1/1996	0	1
553693712	354096839	-9	1	22	2	3	6/1/2014	1/1/2010	0	1
80517715	34728210	9864	2	-9	-9	-9	6/1/2002	1/1/1998	0	1
319409193	3018526	146210	6	7853	4	25	2/1/2004	6/1/2006	1	0
171209427	1858023	7909	1	117	3	42	6/1/2011	1/1/2008	0	1
1381261534	5753594	145411	1	10301	4	12	7/1/2011	9/29/2014	1	0
633655869	157000498	1093011	7	1814	3	25	7/1/2005	11/1/2006	1	0
108327018	591263	-9	1	-9	-9	-9	6/1/1989	1/1/1988	0	1
209622188	6200243	145411	4	39	4	8	8/1/2009	10/1/2010	1	0
812853383	101318963	145411	5	3378	4	18	4/1/2012	7/1/2012	1	0
60925623	7766137	9897	2	111	3	54	6/1/2008	1/1/2006	0	1
274259069	3558124	-9	3	121	3	-9	1/1/2007	9/29/2014	1	0
918880592	18637544	-9	6	5062	4	13	10/1/1999	3/1/2001	1	0
353721917	104358815	75040	4	2045	4	25	8/1/2006	9/1/2010	1	0
1179158271	55434	145411	1	14838	5	-9	2/1/2014	9/29/2014	1	0
333707151	120472856	7935	1	22	2	-9	6/1/2010	1/1/2008	0	1
318706174	13271532	147105	2	3122	4	4	11/1/2010	1/1/2013	1	0
109692311	74524587	-9	2	70	2	42	6/1/2010	1/1/2006	0	1
65061677	19934685	10249	2	25	2	42	6/1/2002	1/1/1998	0	1
137501366	98584093	7842	1	162	3	94	?	?	0	1
134329147	94309793	-9	2	32	2	21	6/1/2010	1/1/2007	0	1
639255872	71585025	1026258	8	1143	4	25	1/1/2000	12/1/2001	1	0
177441713	70723253	9950	2	25	2	-9	6/1/2008	1/1/2005	0	1
120681883	2620370	-9	3	6	8	-9	1/1/1996	12/1/2002	1	0
97126316	57753954	7859	1	25	2	38	6/1/2003	1/1/1999	0	1
75895216	30954527	8099	2	56	2	8	6/1/1998	1/1/1998	0	1
789593871	27153279	145411	4	2599	3	26	5/1/2011	8/1/2011	1	0
156042195	25609693	142774	5	11	4	25	1/1/2000	12/1/2002	1	0
66054408	17267848	4682	2	56	2	58	6/1/2005	?	0	1
780307390	203543364	362469	5	61	3	-9	8/1/2012	11/1/2012	1	0
61685935	12017431	7454	3	56	2	122	?	?	0	1
175377723	3143269	-9	3	-9	-9	-9	6/1/1991	1/1/1987	0	1
366331123	15695789	145411	2	1254	5	12	3/1/2011	9/1/2012	1	0
190276142	3736523	-9	5	179	3	15	2/1/2006	9/1/2007	1	0
112933376	3262833	145804	6	921	6	12	1/1/2003	12/1/2004	1	0
431176901	211807899	-9	1	-9	-9	58	6/1/2010	1/1/2006	0	1
75171408	27517754	2703	1	22	2	73	6/1/2006	1/1/2002	0	1
407072803	1829576	-9	3	35	10	9	4/1/2004	8/1/2009	1	0
1346862090	11637158	145411	1	5759	4	25	8/1/2014	9/29/2014	1	0
1095044721	31605321	152673	3	12473	2	24	5/1/2013	7/1/2013	1	0
129718065	67309164	-9	3	-9	-9	-9	6/1/2007	1/1/2007	0	1
150042267	25323662	-9	3	12066	3	7	8/1/2009	8/1/2011	1	0
110865797	3071412	62467	2	11808	4	13	3/1/2007	6/1/2010	1	0
331748507	87912688	7921	1	111	3	65	6/1/2015	1/1/2012	0	1
1162966042	158404939	145411	1	18930	3	8	8/1/2014	9/29/2014	1	0
238150001	21912805	399104	4	48	6	25	1/1/2010	7/1/2011	1	0
425648827	135160881	1944757	5	5114	3	26	6/1/2010	9/1/2010	1	0
74324351	26913294	8796	1	56	2	94	6/1/1998	1/1/1998	0	1
166386126	23561639	81917	4	13580	4	4	8/1/2007	12/1/2009	1	0
131447683	8192255	2223398	4	16152	4	25	6/1/2006	6/1/2008	1	0
126881330	7881134	156699	5	6763	5	-9	5/1/2006	7/1/2007	1	0
179601063	168109	20358	3	20874	6	18	3/1/2009	8/1/2011	1	0
379812220	37031773	12389	7	19889	2	10	5/1/2011	8/1/2011	1	0
1327485936	25788413	51546	7	2314	3	18	5/1/2005	4/1/2007	1	0
112664399	4667647	-9	11	2324	3	16	8/1/2001	12/1/2001	1	0
866267488	78487	-9	11	8694	6	18	6/1/1995	4/1/1998	1	0
368471015	68494815	-9	4	72	0	31	6/1/2004	1/1/1992	0	1
772101893	53439615	75920	5	74	3	24	1/1/2011	4/1/2012	1	0
119811152	1009256	41328	4	15367	6	13	1/1/2006	11/1/2006	1	0
192171612	1327857	2687	3	97	3	152	6/1/1995	1/1/1992	0	1
53072784	1592423	-9	5	81	0	80	6/1/1986	1/1/1986	0	1
459797294	1520054	181987	2	2465	4	20	9/1/2011	9/1/2012	1	0
115145598	2066536	157164	4	6630	4	3	1/1/2000	12/1/2004	1	0
770979934	7269601	145411	2	20	4	25	8/1/2012	12/1/2013	1	0
519245286	16005932	10871	1	56	2	26	6/1/2012	1/1/2008	0	1
119314092	3908734	154912	7	13195	4	12	7/1/2000	11/1/2003	1	0
213706194	53053549	-9	4	160	3	13	1/1/2002	12/1/2005	1	0
426488798	244204851	-9	2	184	3	-9	6/1/2005	1/1/1999	0	1
63461806	18274007	7893	1	56	2	94	?	?	0	1
361770410	67495362	1340216	3	3234	3	25	3/1/2011	7/1/2013	1	0
302287697	87107123	135502	6	10124	7	12	3/1/2009	10/1/2010	1	0
771239407	44529828	145411	3	13	3	8	5/1/2012	8/1/2012	1	0
346614037	188894745	3375	2	25	2	119	6/1/2012	1/1/2008	0	1
143253203	106307290	7801	1	22	2	-9	?	?	0	1
55928315	5206569	7895	1	56	2	21	6/1/2002	1/1/2002	0	1
243463607	23725155	3382794	8	11495	3	16	6/1/2007	8/1/2007	1	0
260085218	26267825	-9	7	-9	-9	-9	1/1/2008	10/1/2008	1	0
73395933	27235039	-9	3	-9	-9	-9	6/1/1991	1/1/1983	0	1
868594174	225879007	2393755	3	19222	2	18	1/1/2012	9/1/2012	1	0
409685459	9282470	69168	2	22162	7	1	7/1/2011	7/1/2013	1	0
64062858	12539874	234	1	162	3	94	6/1/1998	1/1/1996	0	1
296109793	2805786	14046	2	9573	4	14	8/1/2010	9/1/2011	1	0
801065052	114214710	-9	7	74	3	24	8/1/2012	9/1/2012	1	0
533251008	73453235	7948	2	-9	-9	-9	?	?	0	1
808210771	162794925	-9	4	148	3	16	8/1/2012	4/1/2014	1	0
139642812	16412956	18024	10	148	3	16	7/1/2004	7/1/2005	1	0
294534301	23670590	145411	2	2789	3	26	8/1/2010	9/29/2014	1	0
320391535	2057785	-9	8	77	4	20	3/1/1995	12/1/1998	1	0
966372268	241625066	145411	3	5097	4	26	5/1/2013	1/1/2014	1	0
497810338	13722	145411	2	5475	6	15	1/1/2012	2/1/2014	1	0
1336764140	46611982	145411	1	1254	4	25	8/1/2014	9/29/2014	1	0
276076082	56557313	3050981	5	1239	2	24	1/1/2006	5/1/2006	1	0
120212444	4012132	60484	9	2780	5	18	1/1/1999	12/1/2000	1	0
108115827	1402347	50768	8	4335	5	18	2/1/2006	9/1/2006	1	0
341604300	27306756	3378	2	40	2	33	6/1/2002	1/1/1998	0	1
1146807654	53613274	145411	1	39	4	8	1/1/2014	9/29/2014	1	0
1216323932	14931032	145411	1	20545	5	25	3/1/2014	9/29/2014	1	0
666781252	2291231	145411	2	1867	5	19	3/1/2012	9/29/2014	1	0
272938859	28394762	37768	3	605	5	25	6/1/2009	5/1/2011	1	0
130455860	13541473	69914	4	26	5	15	11/1/2006	11/1/2011	1	0
470679190	160517006	7909	1	-9	-9	-9	6/1/2013	1/1/2013	0	1
154017501	120991866	8346	2	111	3	119	?	?	0	1
67499179	14984089	7952	1	-9	-9	42	6/1/2008	1/1/2006	0	1
402626195	30427249	35490	5	39	4	8	6/1/2011	5/1/2012	1	0
115519121	6315539	14702	6	491	3	26	7/1/2007	3/1/2008	1	0
301556010	42000571	68406	3	5816	5	24	9/1/2010	10/1/2011	1	0
155177165	26538206	153812	7	787	4	12	6/1/2008	4/1/2009	1	0
402029103	9507981	146987	3	4	4	20	6/1/2011	3/1/2012	1	0
804373335	10178137	145411	2	17725	5	25	10/1/2012	5/1/2014	1	0
125747768	82858058	2600	1	22	2	38	6/1/2004	1/1/2001	0	1
52523059	91216	-9	2	81	0	102	6/1/2004	1/1/2000	0	1
114919579	2045139	74931	4	3717	4	13	5/1/1998	9/1/2000	1	0
814307789	26532921	-9	5	43	4	2	1/1/2011	2/1/2012	1	0
368163680	80748342	74701	13	7264	6	18	5/1/2007	5/1/2010	1	0
122724500	7054194	3400558	3	1	10	9	1/1/1999	9/29/2014	1	0
256634028	26604272	50159	5	9	3	8	9/1/2004	2/1/2006	1	0
85504959	44402866	9603	1	22	2	94	6/1/2005	1/1/2005	0	1
164856436	134721470	-9	1	25	2	-9	6/1/2001	1/1/1996	0	1
56613985	6776578	-9	1	-9	-9	-9	?	?	0	1
266584723	73793500	549462	6	238	2	-9	11/1/2007	3/1/2008	1	0
390332971	82714941	36329	5	850	4	25	5/1/2011	8/1/2011	1	0
111602339	64151062	837	2	-9	-9	26	6/1/2008	1/1/2005	0	1
172508163	141663876	-9	3	-9	-9	-9	?	?	0	1
355518865	195670900	8496	1	56	2	42	6/1/2014	1/1/2010	0	1
1362633768	206639266	145411	1	11509	4	20	9/1/2014	9/29/2014	1	0
1026790831	86649021	145411	2	8074	3	25	8/1/2013	6/1/2014	1	0
105773598	46865843	2567	1	162	3	-9	?	?	0	1
